key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,practice_resp_rt,practice_keypress_time,practice_resp_keys,prac_presentationInterval,practice_reward_seq,reward_img,cumulative_reward,trial_reward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,288.0384,8,1.2173,289.2742,up,1.5,"[2,1,3]",stimuli/card_100_transparent.png,710,100,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,291.0713,9,1.3337,292.4241,up,0.5,"[2,3,1]",stimuli/card_0_transparent.png,710,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,293.2233,10,0.5006,293.7572,up,1,"[2,3,1]",stimuli/card_0_transparent.png,710,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,295.0568,11,1.334,296.4238,left,1,"[2,3,1]",stimuli/card_10_transparent.png,720,10,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,297.7229,12,1.6172,299.3733,left,1.5,"[2,3,1]",stimuli/card_0_transparent.png,720,0,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,301.1708,13,0.6172,301.8068,right,0.5,"[2,3,1]",stimuli/card_0_transparent.png,720,0,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,302.6036,14,1.1006,303.7229,up,1,"[2,3,1]",stimuli/card_0_transparent.png,720,0,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,"[6,15]","[[1,3,2],[3,1,2]]",310.023,0,2.1838,312.2392,up,1,"[1,3,2]",stimuli/card_0_transparent.png,0,0,0,0,0,0,1,305.0227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,313.5383,1,1.3507,314.9221,left,0.5,"[1,3,2]",stimuli/card_100_transparent.png,100,100,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,315.7216,2,1.184,316.9388,left,1.5,"[1,3,2]",stimuli/card_100_transparent.png,200,100,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,318.7358,3,0.9504,319.705,left,0.5,"[1,3,2]",stimuli/card_100_transparent.png,300,100,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,320.5032,4,0.584,321.1051,left,1.5,"[1,3,2]",stimuli/card_100_transparent.png,400,100,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,322.9018,5,0.584,323.5048,left,0.5,"[1,3,2]",stimuli/card_100_transparent.png,500,100,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,324.3041,6,1.9673,326.3046,left,1,"[3,1,2]",stimuli/card_0_transparent.png,500,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,327.6042,7,1.3343,328.9549,left,1.5,"[3,1,2]",stimuli/card_100_transparent.png,600,100,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,330.7535,8,0.8506,331.6375,left,0.5,"[3,1,2]",stimuli/card_10_transparent.png,610,10,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,332.4372,9,0.6007,333.0706,left,1,"[3,1,2]",stimuli/card_100_transparent.png,710,100,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,334.3675,10,1.0343,335.4205,left,1.5,"[3,1,2]",stimuli/card_0_transparent.png,710,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,337.2176,11,1.4342,338.6702,left,1,"[3,1,2]",stimuli/card_0_transparent.png,710,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,339.9671,12,0.7507,340.7365,left,1.5,"[3,1,2]",stimuli/card_0_transparent.png,710,0,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,342.5362,13,1.867,344.436,up,1,"[3,1,2]",stimuli/card_100_transparent.png,810,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,345.7355,14,1.5174,347.2864,up,1.5,"[3,1,2]",stimuli/card_100_transparent.png,910,100,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.0861,354.0827,space,3.2965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.3995,1,"[0,1,2,3,4,5,6,7,8,9]",space,2.9376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,1,1,"[12,15]","[[2,1,3],[2,3,1]]",360.3691,0,left,1.7233,362.1326,1.5,0.3,"[2,1,3]",0.91503391,stimuli/card_10_transparent.png,10,0,0,0,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,1,1,,,363.9341,1,left,1.6991,365.6511,1.5,0.3,"[2,1,3]",0.610943413,stimuli/card_10_transparent.png,10,1,0,1,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,1,1,,,367.4504,2,up,1.0672,368.5496,0.5,0.3,"[2,1,3]",0.78733592,stimuli/card_100_transparent.png,100,2,0,2,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,1,1,,,369.348,3,up,0.9673,370.3339,1,0.3,"[2,1,3]",0.892897408,stimuli/card_100_transparent.png,100,3,0,3,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,1,1,,,371.631,4,up,0.8138,372.4508,1,0.3,"[2,1,3]",0.974607172,stimuli/card_100_transparent.png,100,4,0,4,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,1,1,,,373.7498,5,up,1.0827,374.8508,1.5,0.3,"[2,1,3]",0.21056023,stimuli/card_100_transparent.png,100,5,0,5,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,1,1,,,376.6497,6,up,1.584,378.2667,1,0.3,"[2,1,3]",0.033857145,stimuli/card_0_transparent.png,0,6,0,6,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,1,1,,,379.566,7,right,1.6401,381.2473,0.5,0.3,"[2,1,3]",0.905054198,stimuli/card_0_transparent.png,0,7,0,7,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,1,1,,,382.0467,8,up,1.5837,383.6495,1,0.3,"[2,1,3]",0.522269355,stimuli/card_100_transparent.png,100,8,0,8,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,1,1,,,384.949,9,up,0.6507,385.6328,0.5,0.3,"[2,1,3]",0.202582355,stimuli/card_100_transparent.png,100,9,0,9,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,,,,,,1,1,,,386.433,10,up,1.0352,387.4991,1,0.3,"[2,1,3]",0.217694924,stimuli/card_100_transparent.png,100,10,0,10,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,820,,,,,,,,,,,,,,,,,,1,1,,,388.7961,11,up,0.7162,389.5311,1,0.3,"[2,1,3]",0.7113321,stimuli/card_100_transparent.png,100,11,0,11,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,820,,,,,,,,,,,,,,,,,,1,1,,,390.8307,12,up,0.9839,391.8326,1,0.3,"[2,3,1]",0.692939108,stimuli/card_0_transparent.png,0,12,0,12,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,830,,,,,,,,,,,,,,,,,,1,1,,,393.1288,13,up,1.4522,394.5992,0.5,0.3,"[2,3,1]",0.113809314,stimuli/card_10_transparent.png,10,13,0,13,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,930,,,,,,,,,,,,,,,,,,1,1,,,395.3956,14,right,1.1474,396.5483,1.5,0.3,"[2,3,1]",0.392727106,stimuli/card_100_transparent.png,100,14,0,14,0,1,,,,,,,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.3458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[930],0,0,0,0,1,,,,
,,,,5fefefa4c9707d3516361c9c,C,2024-10-23_10h35.15.736,Slot Machine Game,2023.1.3,Win32,59.88023952,5fefefa4c9707d3516361c9c,67167c13dd87566d3602e731,671925949d756462813dbbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,2,2,"[6,15]","[[1,3,2],[3,2,1]]",403.3463,0,left,2.2207,405.5953,1.5,0.3,"[1,3,2]",0.109944776,stimuli/card_10_transparent.png,10,0,0,0,0,1,,,,,,,,,,
