key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,practice_resp_rt,practice_keypress_time,practice_resp_keys,prac_presentationInterval,practice_reward_seq,reward_img,cumulative_reward,trial_reward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,216.3577,4,1.2857,217.678,right,0.5,"[2,1,3]",stimuli/card_0_transparent.png,120,0,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,218.479,5,2.3027,220.8134,up,0.5,"[2,1,3]",stimuli/card_100_transparent.png,220,100,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,221.6022,6,0.7186,222.3487,up,1,"[2,1,3]",stimuli/card_100_transparent.png,320,100,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,223.637,7,0.6265,224.3075,up,0.5,"[2,1,3]",stimuli/card_10_transparent.png,330,10,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,225.1039,8,0.8003,225.9329,up,1,"[2,1,3]",stimuli/card_100_transparent.png,430,100,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,227.2275,9,0.5852,227.8362,up,1,"[2,3,1]",stimuli/card_10_transparent.png,440,10,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,229.1277,10,0.6348,229.7855,up,0.5,"[2,3,1]",stimuli/card_0_transparent.png,440,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,230.577,11,0.7451,231.3629,up,1,"[2,3,1]",stimuli/card_0_transparent.png,440,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,232.6438,12,0.6683,233.3381,right,0.5,"[2,3,1]",stimuli/card_100_transparent.png,540,100,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,234.1216,13,0.7786,234.9195,right,1.5,"[2,3,1]",stimuli/card_100_transparent.png,640,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,236.7071,14,1.0132,237.7542,right,0.5,"[2,3,1]",stimuli/card_100_transparent.png,740,100,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,"[6,15]","[[1,3,2],[3,1,2]]",243.546,0,1.3574,244.937,up,0.5,"[1,3,2]",stimuli/card_0_transparent.png,0,0,0,0,0,0,1,238.5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,245.7331,1,1.0564,246.8154,right,1,"[1,3,2]",stimuli/card_10_transparent.png,10,10,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,248.1095,2,1.1667,249.3006,left,1.5,"[1,3,2]",stimuli/card_100_transparent.png,110,100,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,251.0844,3,1.0837,252.1864,left,1,"[1,3,2]",stimuli/card_100_transparent.png,210,100,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,253.4949,4,0.9693,254.5067,left,1,"[1,3,2]",stimuli/card_100_transparent.png,310,100,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,255.8074,5,1.1302,256.9601,left,1,"[1,3,2]",stimuli/card_100_transparent.png,410,100,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,258.2527,6,0.6825,258.9577,left,1.5,"[3,1,2]",stimuli/card_0_transparent.png,410,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,260.7488,7,0.9723,261.7435,left,0.5,"[3,1,2]",stimuli/card_100_transparent.png,510,100,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,262.5259,8,1.0327,263.5785,left,0.5,"[3,1,2]",stimuli/card_0_transparent.png,510,0,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,264.3783,9,1.0747,265.4863,left,1.5,"[3,1,2]",stimuli/card_0_transparent.png,510,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,267.2831,10,1.2988,268.6128,up,0.5,"[3,1,2]",stimuli/card_100_transparent.png,610,100,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,269.4052,11,1.0184,270.4497,up,1,"[3,1,2]",stimuli/card_100_transparent.png,710,100,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,271.7494,12,1.3052,273.0818,up,0.5,"[3,1,2]",stimuli/card_100_transparent.png,810,100,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,273.8853,13,1.2514,275.1561,up,1.5,"[3,1,2]",stimuli/card_100_transparent.png,910,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,276.9567,14,0.7681,277.7555,up,1,"[3,1,2]",stimuli/card_100_transparent.png,1010,100,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0446,284.0458,space,4.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.6815,3,"[0,4,6,3,5,7,8,1,9,2]",space,2.7437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,1,1,"[12,15]","[[2,1,3],[2,3,1]]",291.4614,0,left,0.6445,292.1448,1,0.3,"[2,1,3]",0.937950512,stimuli/card_10_transparent.png,10,0,0,0,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,1,1,,,293.4352,1,up,2.8711,296.3197,1,0.3,"[2,1,3]",0.070978035,stimuli/card_0_transparent.png,0,1,0,1,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,1,1,,,297.6542,2,right,0.9194,298.6047,0.5,0.3,"[2,1,3]",0.885063401,stimuli/card_0_transparent.png,0,2,0,2,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,1,1,,,299.3871,3,left,1.6434,301.0569,1,0.3,"[2,1,3]",0.305469489,stimuli/card_10_transparent.png,10,3,0,3,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,1,1,,,302.362,4,up,1.2198,303.6042,1,0.3,"[2,1,3]",0.166030996,stimuli/card_10_transparent.png,10,4,0,4,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,1,1,,,304.8951,5,right,1.2614,306.1775,1.5,0.3,"[2,1,3]",0.679887228,stimuli/card_0_transparent.png,0,5,0,5,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,1,1,,,307.9619,6,left,1.0129,308.9958,0.5,0.3,"[2,1,3]",0.346940624,stimuli/card_10_transparent.png,10,6,0,6,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,1,1,,,309.7854,7,up,1.2351,311.0472,1,0.3,"[2,1,3]",0.241187957,stimuli/card_100_transparent.png,100,7,0,7,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,1,1,,,312.3487,8,up,0.6749,313.0471,0.5,0.3,"[2,1,3]",0.461741504,stimuli/card_100_transparent.png,100,8,0,8,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,1,1,,,313.8414,9,up,0.6486,314.5124,0.5,0.3,"[2,1,3]",0.217023859,stimuli/card_100_transparent.png,100,9,0,9,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,1,1,,,315.3047,10,up,0.686,316.0147,1.5,0.3,"[2,1,3]",0.789121758,stimuli/card_100_transparent.png,100,10,0,10,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,1,1,,,317.8046,11,up,0.6193,318.4467,1,0.3,"[2,1,3]",0.443057766,stimuli/card_100_transparent.png,100,11,0,11,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,1,1,,,319.7447,12,up,0.5413,320.3046,1,0.3,"[2,3,1]",0.907734754,stimuli/card_0_transparent.png,0,12,0,12,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,1,1,,,321.6056,13,up,0.5443,322.1834,1.5,0.3,"[2,3,1]",0.213184242,stimuli/card_0_transparent.png,0,13,0,13,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,1,1,,,323.9565,14,up,2.9188,326.8878,1.5,0.3,"[2,3,1]",0.491827216,stimuli/card_0_transparent.png,0,14,0,14,0,1,,,,,,,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.6695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[540],0,0,0,0,1,,,,
,,,,58e558cc728bea0001bbda24,C,2024-10-23_12h38.43.125,Slot Machine Game,2023.1.3,Win32,59.52380952,58e558cc728bea0001bbda24,67167c13dd87566d3602e731,6719264396d87ffe4e9da6a8,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,2,5,"[5,15]","[[1,2,3],[3,1,2]]",333.6826,0,left,0.9935,334.6985,1,0.3,"[1,2,3]",0.631568748,stimuli/card_100_transparent.png,100,0,0,0,0,1,,,,,,,,,,
