key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,practice_resp_rt,practice_keypress_time,practice_resp_keys,prac_presentationInterval,practice_reward_seq,reward_img,cumulative_reward,trial_reward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,216.3358,4,0.8014,217.1536,up,0.5,"[2,1,3]",stimuli/card_100_transparent.png,320,100,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,217.9535,5,0.7849,218.7703,up,0.5,"[2,1,3]",stimuli/card_100_transparent.png,420,100,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,219.5711,6,0.7013,220.3046,up,1,"[2,1,3]",stimuli/card_100_transparent.png,520,100,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,221.6049,7,2.5666,224.205,up,0.5,"[2,1,3]",stimuli/card_100_transparent.png,620,100,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,225.006,8,0.8654,225.9054,up,1,"[2,1,3]",stimuli/card_0_transparent.png,620,0,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,227.2066,9,0.8847,228.1234,up,1.5,"[2,3,1]",stimuli/card_0_transparent.png,620,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,229.924,10,1.1178,231.0738,right,0.5,"[2,3,1]",stimuli/card_0_transparent.png,620,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,231.874,11,0.9337,232.8409,right,1,"[2,3,1]",stimuli/card_100_transparent.png,720,100,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,234.1414,12,1.2368,235.3919,right,1,"[2,3,1]",stimuli/card_100_transparent.png,820,100,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,236.6922,13,0.8508,237.559,right,1.5,"[2,3,1]",stimuli/card_100_transparent.png,920,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,239.3603,14,0.7009,240.0939,right,1.5,"[2,3,1]",stimuli/card_0_transparent.png,920,0,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,"[6,15]","[[1,3,2],[3,1,2]]",246.8984,0,2.252,249.1753,left,1,"[1,3,2]",stimuli/card_100_transparent.png,100,100,0,0,0,0,1,241.8965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,250.4804,1,0.7677,251.2806,left,0.5,"[1,3,2]",stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,252.0802,2,1.0346,253.1312,left,0.5,"[1,3,2]",stimuli/card_100_transparent.png,300,100,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,253.9314,3,0.9013,254.8651,left,1,"[1,3,2]",stimuli/card_0_transparent.png,300,0,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,256.1651,4,0.9701,257.1487,left,1,"[1,3,2]",stimuli/card_10_transparent.png,310,10,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,258.4494,5,1.2041,259.6827,up,1.5,"[1,3,2]",stimuli/card_100_transparent.png,410,100,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,261.4838,6,0.701,262.2176,up,0.5,"[3,1,2]",stimuli/card_10_transparent.png,420,10,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,263.012,7,0.984,264.0125,up,1.5,"[3,1,2]",stimuli/card_0_transparent.png,420,0,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,265.8013,8,1.3851,267.2142,right,1.5,"[3,1,2]",stimuli/card_10_transparent.png,430,10,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,269.0139,9,1.4667,270.5025,right,0.5,"[3,1,2]",stimuli/card_10_transparent.png,440,10,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,271.3034,10,0.8186,272.1542,left,0.5,"[3,1,2]",stimuli/card_0_transparent.png,440,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,272.9541,11,1.1487,274.1371,up,0.5,"[3,1,2]",stimuli/card_100_transparent.png,540,100,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,274.9371,12,0.8016,275.7541,up,1,"[3,1,2]",stimuli/card_10_transparent.png,550,10,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,277.0543,13,0.7679,277.8381,up,0.5,"[3,1,2]",stimuli/card_100_transparent.png,650,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,278.6382,14,0.8843,279.5387,up,0.5,"[3,1,2]",stimuli/card_100_transparent.png,750,100,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.3395,285.3412,space,2.6163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.9808,3,"[0,4,6,3,5,7,8,1,9,2]",space,2.4347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,1,1,"[12,15]","[[2,1,3],[2,3,1]]",290.4449,0,left,0.9514,291.4388,0.5,0.3,"[2,1,3]",0.843093419,stimuli/card_10_transparent.png,10,0,0,0,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,1,1,,,292.238,1,up,2.4646,294.7274,1.5,0.3,"[2,1,3]",0.013078482,stimuli/card_0_transparent.png,0,1,0,1,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,1,1,,,296.528,2,right,0.7845,297.3448,1.5,0.3,"[2,1,3]",0.717596702,stimuli/card_0_transparent.png,0,2,0,2,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,1,1,,,299.1451,3,left,1.5184,300.6959,1,0.3,"[2,1,3]",0.736961435,stimuli/card_10_transparent.png,10,3,0,3,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,1,1,,,301.9962,4,up,1.4809,303.4912,1,0.3,"[2,1,3]",0.033338336,stimuli/card_0_transparent.png,0,4,0,4,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,1,1,,,304.7806,5,right,0.6094,305.4092,0.5,0.3,"[2,1,3]",0.895686355,stimuli/card_0_transparent.png,0,5,0,5,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,1,1,,,306.1973,6,right,1.0353,307.2527,1.5,0.3,"[2,1,3]",0.969092606,stimuli/card_0_transparent.png,0,6,0,6,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,1,1,,,309.0318,7,up,0.6826,309.7273,0.5,0.3,"[2,1,3]",0.232137749,stimuli/card_100_transparent.png,100,7,0,7,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,1,1,,,310.5151,8,up,0.6862,311.2317,0.5,0.3,"[2,1,3]",0.305578142,stimuli/card_100_transparent.png,100,8,0,8,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,1,1,,,312.0318,9,up,0.7315,312.7822,1,0.3,"[2,1,3]",0.957902456,stimuli/card_100_transparent.png,100,9,0,9,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,1,1,,,314.0933,10,up,2.5693,316.6874,0.5,0.3,"[2,1,3]",0.806118154,stimuli/card_100_transparent.png,100,10,0,10,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,1,1,,,317.4675,11,up,0.6998,318.1789,1,0.3,"[2,1,3]",0.250040755,stimuli/card_100_transparent.png,100,11,0,11,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,1,1,,,319.469,12,up,1.2798,320.762,1.5,0.3,"[2,3,1]",0.515287548,stimuli/card_0_transparent.png,0,12,0,12,0,1,,,,,,,,,,
,,,,5f2c4bf4e4f3080e6a469fcc,C,2024-10-23_16h34.41.289,Slot Machine Game,2023.1.3,Win32,59.88023952,5f2c4bf4e4f3080e6a469fcc,67167c13dd87566d3602e731,67195dc9435e7e6c8247004d,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,1,1,,,322.5625,13,up,0.9099,323.4966,1.5,0.3,"[2,3,1]",0.92354544,stimuli/card_0_transparent.png,0,13,0,13,0,1,,,,,,,,,,
